# QGIS Generated Color Map Export File
INTERPOLATION:INTERPOLATED
75,178,223,138,255,"prn_agr"
76,178,223,138,255,"prn_agr"
77,178,223,138,255,"prn_agr"
78,0,0,0,0,NA
79,0,0,0,0,NA
80,0,0,0,0,NA
81,0,0,0,255,"non"
82,191,164,164,255,"dvl"
83,166,206,227,255,"wtr"
84,0,0,0,0,NA
85,0,0,0,0,NA
86,0,0,0,0,NA
87,51,160,44,255,"ntr"
88,0,0,0,255,"non"
89,0,0,0,0,NA
90,0,0,0,0,NA
91,0,0,0,0,NA
92,166,206,227,255,"wtr"
93,0,0,0,0,NA
94,0,0,0,0,NA
95,0,0,0,0,NA
96,0,0,0,0,NA
97,0,0,0,0,NA
98,0,0,0,0,NA
99,0,0,0,0,NA
100,0,0,0,0,NA
101,0,0,0,0,NA
102,0,0,0,0,NA
103,0,0,0,0,NA
104,0,0,0,0,NA
105,0,0,0,0,NA
106,0,0,0,0,NA
107,0,0,0,0,NA
108,0,0,0,0,NA
109,0,0,0,0,NA
110,0,0,0,0,NA
111,166,206,227,255,"wtr"
112,0,0,0,255,"non"
113,0,0,0,0,NA
114,0,0,0,0,NA
115,0,0,0,0,NA
116,0,0,0,0,NA
117,0,0,0,0,NA
118,0,0,0,0,NA
119,0,0,0,0,NA
120,0,0,0,0,NA
121,191,164,164,255,"dvl"
122,191,164,164,255,"dvl"
123,191,164,164,255,"dvl"
124,191,164,164,255,"dvl"
125,0,0,0,0,NA
126,0,0,0,0,NA
127,0,0,0,0,NA
128,0,0,0,0,NA
129,0,0,0,0,NA
130,0,0,0,0,NA
131,0,0,0,255,"non"
132,0,0,0,0,NA
133,0,0,0,0,NA
134,0,0,0,0,NA
135,0,0,0,0,NA
136,0,0,0,0,NA
137,0,0,0,0,NA
138,0,0,0,0,NA
139,0,0,0,0,NA
140,0,0,0,0,NA
141,51,160,44,255,"ntr"
142,51,160,44,255,"ntr"
143,51,160,44,255,"ntr"
144,0,0,0,0,NA
145,0,0,0,0,NA
146,0,0,0,0,NA
147,0,0,0,0,NA
148,0,0,0,0,NA
149,0,0,0,0,NA
150,0,0,0,0,NA
151,0,0,0,0,NA
152,51,160,44,255,"ntr"
153,0,0,0,0,NA
154,0,0,0,0,NA
155,0,0,0,0,NA
156,0,0,0,0,NA
157,0,0,0,0,NA
158,0,0,0,0,NA
159,0,0,0,0,NA
160,0,0,0,0,NA
161,0,0,0,0,NA
162,0,0,0,0,NA
163,0,0,0,0,NA
164,0,0,0,0,NA
165,0,0,0,0,NA
166,0,0,0,0,NA
167,0,0,0,0,NA
168,0,0,0,0,NA
169,0,0,0,0,NA
170,0,0,0,0,NA
171,0,0,0,0,NA
172,0,0,0,0,NA
173,0,0,0,0,NA
174,0,0,0,0,NA
175,0,0,0,0,NA
176,178,223,138,255,"prn_agr"
177,0,0,0,0,NA
178,0,0,0,0,NA
179,0,0,0,0,NA
180,0,0,0,0,NA
181,0,0,0,0,NA
182,0,0,0,0,NA
183,0,0,0,0,NA
184,0,0,0,0,NA
185,0,0,0,0,NA
186,0,0,0,0,NA
187,0,0,0,0,NA
188,0,0,0,0,NA
189,0,0,0,0,NA
190,51,160,44,255,"ntr"
191,0,0,0,0,NA
192,0,0,0,0,NA
193,0,0,0,0,NA
194,0,0,0,0,NA
195,51,160,44,255,"ntr"
196,0,0,0,0,NA
197,0,0,0,0,NA
198,0,0,0,0,NA
199,0,0,0,0,NA
200,0,0,0,0,NA
201,0,0,0,0,NA
202,0,0,0,0,NA
203,0,0,0,0,NA
204,178,223,138,255,"prn_agr"
205,253,191,111,255,"ann_agr"
206,253,191,111,255,"ann_agr"
207,178,223,138,255,"prn_agr"
208,253,191,111,255,"ann_agr"
209,253,191,111,255,"ann_agr"
210,178,223,138,255,"prn_agr"
211,178,223,138,255,"prn_agr"
212,178,223,138,255,"prn_agr"
213,253,191,111,255,"ann_agr"
214,253,191,111,255,"ann_agr"
215,178,223,138,255,"prn_agr"
216,253,191,111,255,"ann_agr"
217,178,223,138,255,"prn_agr"
218,178,223,138,255,"prn_agr"
219,253,191,111,255,"ann_agr"
220,178,223,138,255,"prn_agr"
221,253,191,111,255,"ann_agr"
222,253,191,111,255,"ann_agr"
223,178,223,138,255,"prn_agr"
224,253,191,111,255,"ann_agr"
225,253,191,111,255,"ann_agr"
226,253,191,111,255,"ann_agr"
227,253,191,111,255,"ann_agr"
228,253,191,111,255,"ann_agr"
229,253,191,111,255,"ann_agr"
230,253,191,111,255,"ann_agr"
231,253,191,111,255,"ann_agr"
232,253,191,111,255,"ann_agr"
233,253,191,111,255,"ann_agr"
234,253,191,111,255,"ann_agr"
235,253,191,111,255,"ann_agr"
236,253,191,111,255,"ann_agr"
237,253,191,111,255,"ann_agr"
238,253,191,111,255,"ann_agr"
239,253,191,111,255,"ann_agr"
240,253,191,111,255,"ann_agr"
241,253,191,111,255,"ann_agr"
242,178,223,138,255,"prn_agr"
243,253,191,111,255,"ann_agr"
244,253,191,111,255,"ann_agr"
245,253,191,111,255,"ann_agr"
246,253,191,111,255,"ann_agr"
247,253,191,111,255,"ann_agr"
248,253,191,111,255,"ann_agr"
249,253,191,111,255,"ann_agr"
250,253,191,111,255,"ann_agr"
251,0,0,0,0,NA
252,0,0,0,0,NA
253,0,0,0,0,NA
254,253,191,111,255,"ann_agr"
255,0,0,0,0,NA
171,0,0,0,0,NA
