"070200030202","Middle Lazarus Creek","MN,SD",83.53,22436.6524370377,23808.4615644152,62.3446746170375,406.291122734547,45.2486961707473,596.493561951444,NA,3406.5008631127,577.950233005569,1,3,132,0.0182186309248209,3,2812.87896976909,3460,3549.53322487968,475.720147649059,124.455940025197,76.8223420381546,1778.52515569296,5,16,42.2328795194626,20392.4410626576,61.4431887371466,8128.16938865358,5,36.325885928236,NA,353,1,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9403071852867,78.1113810099196,9.09427759284154,4.61729262396693,NA,3.74870822858065,NA,NA
"070400050502","Keller Creek-Trempealeau River","WI",84.09,16012.6496746624,8007.39675527986,NA,NA,23.2881510853767,170.880124762654,NA,4195.64461513972,504.617636856856,NA,NA,4,NA,5,2,381.385048419237,2139.42893965266,951.379159217773,220.485733561123,35.3912579100579,41777.4868349609,96.8251781500876,803.820572167635,88.5532598728314,8721.45170991437,6573.19081641783,2533.89884567203,10,21.5914163002162,4.00717252492905,36.7955150045455,NA,7,2,NA,2,NA,NA,6,84.5350893121213,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.278745367384,4.88263189792633,NA,11.221367649734,NA,1,2.99996304512024,NA
"070400050205","Town of Curran-Trempealeau River","WI",79.35,11066.5933915266,6364.80556291691,NA,NA,343.706629082561,147.862921841443,NA,6598.40563977626,1528.68520152526,NA,NA,2.0258943606168,NA,2,4,107.600873493589,2915.43823117518,517.634848648449,277.12565655652,481.185726752738,33053.8187141801,4250.50551834633,7885.66624385154,243.810980446637,9047.8391342981,2398.88570195646,537.425969228148,2,36.5650861223476,1,78.5522672981024,3,26,2,NA,220.189515657489,NA,NA,NA,1,1,NA,11.9308140873909,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6806657868437,NA,NA,6.80730981007218,NA,43.5070242262445,6.98739775083959,NA
"070400050301","North Branch Elk Creek-Elk Creek","WI",76.31,18998.9310971798,9027.25648109685,NA,1,390,156.088133499026,NA,6973.4969021864,1127.91915051499,NA,NA,NA,NA,2,1,35,3074.0986654945,478.147787378519,154.194753974676,14.0927746146917,27219.3699600183,1044.07363735884,2453.90800191765,135.504033744335,12326.6337961814,768.448615550995,318.171548543498,1,24.8167605996132,1,12.1478238254786,NA,15,NA,NA,29,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0606581883039,49.9065935220569,NA,NA,NA,1.26488875038922,NA,NA
"070400070402","Headwaters Rock Creek","WI",66.2,23408.9956668632,7211.71091083646,NA,8,41.6123491004109,216.984033286572,NA,14125.6985988585,5033.57579586221,NA,NA,1,NA,NA,28.3250510394573,45,2669.49271477706,653.64824937284,279.80396142602,20,8212.9768874973,58.3926343172789,234.963512600516,22,3858.41216667346,6001.6450401349,712.63229662925,1,26,1,509.671936697094,NA,162.640356779099,NA,NA,1,NA,NA,NA,10.0551046133041,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0865869596600533,103.35327799496,NA,NA,NA,NA,NA
"070400071101","South Fork Beaver Creek","WI",89.44,12478.9747593667,3276.64982426888,NA,1,19,68.2729582637548,NA,3966.28014462348,1325.77413707675,NA,NA,3,NA,3,3,42.9999986290932,3841.37320068292,703.11627767724,164.735785514116,35.4176153500739,60487.4231599862,611.323585659266,1762.10196956503,155.948337376118,8984.25630160097,897.812369376421,420.729010283947,6,24.4362323393392,13.6117835640907,17.3928536176682,1,17,1,NA,32,NA,NA,4,4,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.504892074332,18.4360846579075,7,3,NA,27.8074095409829,NA,NA
"070102050602","County Ditch Number Sixtyfour-Buffalo Creek","MN",74.23,38206.0790908957,22336.1199393913,NA,719.95950619434,44.5433040512726,21,NA,1662.8720770803,255.714651107788,NA,2864.62180732047,4.99604284763336,NA,1,2,406.832939624786,1785.86562585365,942.164104430936,299.113827132402,208.978050395846,2780.8877615591,11,43.9910398125648,14,1420.35501283692,498.77495726943,6040.62492406333,NA,28.1326462198049,1228.47263769475,6,643.429408279248,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76051086187363,0.499011725187302,101.164581685094,11.5613273493946,NA,NA,NA,NA
"070102050202","Belle Creek","MN",88.78,39701.1220689625,31444.093226775,NA,79.1604523062706,3.94893395900726,1,NA,2746.30105804093,80,NA,8999.16564745196,1,NA,NA,NA,1142,2029.95220695459,1407.99198204931,68.8837025761604,123.24905192852,1105.83150730468,1,393.139062789269,10,2039.17812744109,218.66942037642,4983.40971069237,NA,NA,1922.25167307258,2,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53607696294785,128.156907068154,4.02141126990318,NA,NA,NA,NA
"070102050405","Judicial Ditch Number Twentyeight A-Buffalo Creek","MN",75.11,34075.9036988372,28760.4956419917,NA,27.8015586493566,3,1,1,558.489520216361,116.327027279884,NA,5784.64638750055,7,NA,1,4,652.289419041248,1700.80305365857,751.38409223035,220.697767019272,121,1562.65859904746,8,33.2107171267271,11.902988255024,994.15549355952,62.471402078867,3951.30388958799,NA,4,3170.39100721665,2,866.030530691147,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.861842462095,4.49529245495796,NA,NA,NA,NA
"070200041002","Middle Judicial Ditch Number Ten","MN",89.07,42532.2179852317,36130.3638373649,4,185.182309251977,41.9496614336967,92,NA,1750.85439047156,166.215328849852,NA,3271.47134706327,56.9773700833321,1,2,172.31300002581,3320.02161850408,3674.36103265099,696.567919359091,227.01972497208,179.985852056183,409.29353549704,3,87,8,689.639695451217,32.4298430107301,5146.91462198365,NA,69.6458926796913,3,1,2,NA,8.52795553498436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8317389874719,NA,113.764281994991,5.01672579720616,NA,NA,0.556718289852142,NA
